C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_00_188.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_00_188.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_00_188.jpg, -0.1805556, 1, 0, 2.466001
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_00_291.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_00_291.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_00_291.jpg, -0.3756084, 1, 0, 3.62838
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_00_392.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_00_392.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_00_392.jpg, -0.07173054, 1, 0, 4.800704
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_00_495.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_00_495.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_00_495.jpg, -0.1698612, 1, 0, 5.952994
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_00_597.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_00_597.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_00_597.jpg, -0.2452545, 1, 0, 7.302627
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_00_700.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_00_700.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_00_700.jpg, -0.0151254, 1, 0, 8.43259
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_00_803.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_00_803.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_00_803.jpg, -0.3178206, 1, 0, 9.536142
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_00_903.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_00_903.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_00_903.jpg, -0.1406695, 1, 0, 10.63377
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_01_004.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_01_004.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_01_004.jpg, 0, 1, 0, 11.5617
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_01_107.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_01_107.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_01_107.jpg, -0.2726109, 1, 0, 12.76734
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_01_208.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_01_208.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_01_208.jpg, -0.1755204, 1, 0, 13.88085
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_01_310.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_01_310.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_01_310.jpg, -0.0516003, 1, 0, 14.95113
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_01_411.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_01_411.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_01_411.jpg, -0.3478428, 1, 0, 15.90399
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_01_511.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_01_511.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_01_511.jpg, -0.5081757, 1, 0, 16.88162
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_01_614.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_01_614.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_01_614.jpg, -0.2044845, 1, 0, 17.88059
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_01_715.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_01_715.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_01_715.jpg, -0.0944595, 1, 0, 18.94945
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_01_819.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_01_819.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_01_819.jpg, -0.3791088, 1, 0, 20.1092
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_01_920.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_01_920.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_01_920.jpg, -0.08686989, 1, 0, 21.09109
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_02_022.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_02_022.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_02_022.jpg, -0.0482505, 1, 0, 22.10461
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_02_122.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_02_122.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_02_122.jpg, -0.3488967, 1, 0, 23.02965
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_02_223.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_02_223.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_02_223.jpg, -0.07374925, 1, 0, 24.00114
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_02_324.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_02_324.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_02_324.jpg, 0, 1, 0, 24.95705
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_02_428.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_02_428.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_02_428.jpg, -0.1536378, 1, 0, 25.91008
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_02_529.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_02_529.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_02_529.jpg, -0.4453716, 1, 0, 26.75003
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_02_628.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_02_628.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_02_628.jpg, -0.3802848, 0.8978847, 0, 27.53388
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_02_729.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_02_729.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_02_729.jpg, -0.07830871, 0.8372033, 0, 28.22442
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_02_831.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_02_831.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_02_831.jpg, 0, 1, 0, 29.07593
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_02_933.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_02_933.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_02_933.jpg, 0, 1, 0, 29.98978
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_03_034.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_03_034.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_03_034.jpg, 0, 1, 0, 30.19031
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_03_137.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_03_137.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_03_137.jpg, 0, 1, 0, 30.19026
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_03_238.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_03_238.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_03_238.jpg, 0, 1, 0, 30.19037
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_03_340.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_03_340.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_03_340.jpg, 0, 1, 0, 30.19019
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_03_440.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_03_440.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_03_440.jpg, 0, 1, 0, 30.19014
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_03_543.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_03_543.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_03_543.jpg, 0, 1, 0, 30.19018
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_03_645.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_03_645.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_03_645.jpg, -0.04883189, 1, 0, 30.19019
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_03_745.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_03_745.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_03_745.jpg, -0.3552081, 1, 0, 30.1596
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_03_845.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_03_845.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_03_845.jpg, -0.0824194, 1, 0, 30.19211
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_03_948.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_03_948.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_03_948.jpg, 0, 1, 0, 30.19038
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_04_049.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_04_049.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_04_049.jpg, 0, 1, 0, 30.19009
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_04_154.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_04_154.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_04_154.jpg, 0, 1, 0, 30.19033
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_04_257.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_04_257.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_04_257.jpg, -0.3241749, 1, 0, 30.16569
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_04_359.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_04_359.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_04_359.jpg, -0.02572829, 1, 0, 30.19035
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_04_462.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_04_462.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_04_462.jpg, 0, 1, 0, 30.18996
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_04_563.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_04_563.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_04_563.jpg, 0, 1, 0, 30.18964
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_04_664.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_04_664.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_04_664.jpg, 0, 1, 0, 30.19033
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_04_765.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_04_765.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_04_765.jpg, -0.0168405, 1, 0, 30.19026
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_04_866.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_04_866.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_04_866.jpg, -0.3170418, 1, 0, 30.16607
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_04_967.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_04_967.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_04_967.jpg, -0.01278695, 1, 0, 30.1898
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_05_068.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_05_068.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_05_068.jpg, 0, 1, 0, 30.18999
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_05_170.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_05_170.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_05_170.jpg, 0, 1, 0, 30.19012
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_05_272.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_05_272.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_05_272.jpg, 0, 1, 0, 30.19032
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_05_374.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_05_374.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_05_374.jpg, -0.2556117, 1, 0, 30.17427
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_05_474.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_05_474.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_05_474.jpg, -0.05200673, 1, 0, 30.19088
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_05_574.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_05_574.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_05_574.jpg, 0, 1, 0, 30.19
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_05_678.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_05_678.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_05_678.jpg, -0.2324376, 1, 0, 30.17994
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_05_780.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_05_780.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_05_780.jpg, 0, 1, 0, 30.18879
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_05_883.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_05_883.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_05_883.jpg, -0.0952095, 1, 0, 30.18951
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_05_985.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_05_985.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_05_985.jpg, -0.390369, 1, 0, 30.15955
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_06_087.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_06_087.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_06_087.jpg, -0.2783691, 1, 0, 30.18854
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_06_187.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_06_187.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_06_187.jpg, 0, 1, 0, 30.18684
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_06_288.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_06_288.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_06_288.jpg, 0, 1, 0, 30.1899
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_06_391.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_06_391.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_06_391.jpg, 0, 1, 0, 30.1903
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_06_492.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_06_492.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_06_492.jpg, 0, 1, 0, 30.19031
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_06_594.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_06_594.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_06_594.jpg, -0.0450543, 1, 0, 30.18984
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_06_697.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_06_697.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_06_697.jpg, -0.1351266, 1, 0, 30.18904
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_06_799.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_06_799.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_06_799.jpg, 0, 1, 0, 30.18988
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_06_902.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_06_902.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_06_902.jpg, 0, 1, 0, 30.19025
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_07_003.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_07_003.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_07_003.jpg, -0.184473, 1, 0, 30.18193
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_07_107.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_07_107.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_07_107.jpg, -0.4361028, 1, 0, 30.15284
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_07_209.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_07_209.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_07_209.jpg, -0.1270872, 1, 0, 30.19252
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_07_310.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_07_310.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_07_310.jpg, 0, 1, 0, 30.1891
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_07_411.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_07_411.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_07_411.jpg, 0, 1, 0, 30.19015
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_07_513.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_07_513.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_07_513.jpg, 0, 1, 0, 30.19001
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_07_614.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_07_614.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_07_614.jpg, 0, 1, 0, 30.18996
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_07_718.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_07_718.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_07_718.jpg, 0, 1, 0, 30.18943
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_07_821.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_07_821.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_07_821.jpg, 0, 1, 0, 30.18975
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_07_922.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_07_922.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_07_922.jpg, 0, 1, 0, 30.18888
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_08_023.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_08_023.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_08_023.jpg, 0, 1, 0, 30.1903
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_08_124.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_08_124.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_08_124.jpg, 0, 1, 0, 30.18971
C:\Users\farle\Desktop\Data self driving car\IMG\center_2023_12_23_22_59_08_227.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\left_2023_12_23_22_59_08_227.jpg, C:\Users\farle\Desktop\Data self driving car\IMG\right_2023_12_23_22_59_08_227.jpg, 0, 1, 0, 30.19056
